object_ID,alpha,delta,UV_filter,green_filter,red_filter,near_IR_filter,IR_filter,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,red_shift,plate_ID,MJD,fiber_ID,class
1.24E+18,192.4476628,20.81199294,21.1199,20.12664,19.83763,19.76915,19.29011,5314,301,6,102,6.59E+18,0.000427668,5857,56092,554,STAR
1.24E+18,176.3253828,39.02376971,22.98993,22.25547,21.53207,20.45032,19.56615,3900,301,2,330,9.96E+18,0.7519534,8842,57424,341,GALAXY
1.24E+18,126.7266156,29.46036662,21.57698,21.40521,21.29623,20.85212,20.63683,3462,301,3,114,1.20E+19,1.832241,10657,58157,944,QSO
1.24E+18,120.2989325,23.84188656,24.33492,20.63798,19.16203,18.13831,17.66985,3560,301,5,81,1.42E+18,0,1265,52705,214,GALAXY
1.24E+18,220.7063437,53.92898153,25.30606,21.331,19.6475,18.78859,18.29888,3225,301,2,85,7.56E+18,0.4626031,6711,56388,319,GALAXY
1.24E+18,231.1208447,49.48008383,25.92661,20.55806,18.85462,18.29774,17.85923,3225,301,2,137,1.31E+18,0.2752399,1166,52751,218,GALAXY
1.24E+18,242.2319413,42.53869144,22.23925,21.27177,19.68358,18.81503,18.45043,3225,301,2,206,6.80E+18,0.4775753,6043,56096,9,GALAXY
1.24E+18,121.9806935,21.3537869,21.41606,21.58478,21.49625,21.24217,21.39355,4335,301,5,75,1.25E+19,1.735025,11119,58485,98,QSO
1.24E+18,121.9943438,21.37844354,21.73999,19.2839,17.85502,16.85744,16.31873,4335,301,5,75,2.17E+18,7.70E-05,1924,53330,392,STAR
1.24E+18,357.3435654,0.073058657,22.48182,22.06272,21.41816,20.67116,20.41597,4263,301,4,98,1.04E+19,0.7851038,9209,57686,907,GALAXY
1.24E+18,358.118885,27.52454419,23.87881,22.93215,22.07607,20.98906,19.58057,8103,301,4,85,8.67E+18,0.48928,7697,57574,805,GALAXY
1.24E+18,206.2525082,46.99228578,23.17006,23.29182,22.26802,20.79989,19.97459,2964,301,1,417,8.37E+18,0.6814039,7431,57162,205,GALAXY
1.24E+18,213.3579055,45.29355418,25.79495,22.81526,21.03565,20.08512,19.61861,2964,301,1,452,6.82E+18,0.5780975,6055,56102,885,GALAXY
1.24E+18,216.6764904,44.45274581,22.99412,22.34691,20.78077,19.77758,19.31614,2964,301,1,469,6.82E+18,0.5443643,6056,56092,75,GALAXY
1.24E+18,351.6138777,27.01524407,22.5924,20.55875,20.24755,20.06361,19.78809,8103,301,4,46,7.42E+18,-0.000338326,6587,56537,68,STAR
1.24E+18,150.5816817,31.34376221,22.96754,23.52436,23.15949,21.7317,20.94736,4518,301,1,149,1.18E+19,0.964054,10451,58141,504,GALAXY
1.24E+18,230.7086371,31.51767981,24.35573,22.6324,21.00396,19.88726,19.5834,3927,301,1,26,5.31E+18,0.6292278,4719,55736,293,GALAXY
1.24E+18,159.9256048,33.86216101,24.87849,23.52243,21.17606,20.13032,19.34167,4518,301,1,204,1.16E+19,0.782571,10272,58172,285,GALAXY
1.24E+18,7.412850781,-7.285772555,25.15676,20.85782,19.16297,18.44858,17.89599,8095,301,4,349,8.05E+18,0.2671302,7152,56660,350,GALAXY
1.24E+18,38.58750943,-4.826060034,25.00547,21.34951,21.0661,20.74794,20.39955,7881,301,2,279,8.87E+18,2.32001,7881,57282,46,QSO
1.24E+18,1.80115763,-5.633653295,21.38938,20.54009,20.32963,20.3707,20.08619,7881,301,2,34,7.92E+18,2.62447,7035,56568,322,QSO
1.24E+18,207.1995722,45.91428039,21.46218,21.01125,21.01142,21.12673,20.4433,3699,301,5,123,7.60E+18,2.411309,6749,56370,283,QSO
1.24E+18,120.6764067,27.58071475,22.04773,21.26823,20.84642,20.7919,21.0365,2961,301,4,43,1.16E+19,0.000224289,10288,58131,287,STAR
1.24E+18,4.677767857,23.81276329,23.16167,22.84155,21.44407,20.33355,19.57445,7708,301,1,234,8.63E+18,0.7680476,7663,57328,109,GALAXY
1.24E+18,252.9033576,23.66200812,20.14774,17.89309,16.90676,16.51698,16.29312,3926,301,6,188,2.45E+18,6.27E-05,2180,54613,191,STAR
1.24E+18,152.6506314,22.70493509,20.16296,19.27967,18.9306,18.81694,18.76351,5112,301,1,284,6.64E+18,0.000786777,5893,56034,784,STAR
1.24E+18,174.5847121,11.76877109,23.82664,21.63275,20.12268,19.12535,18.71507,3836,301,2,173,6.06E+18,0.5000466,5379,55986,607,GALAXY
1.24E+18,140.9219869,33.21654625,24.79459,21.02211,20.52802,20.26534,20.83409,3647,301,3,29,3.33E+18,-7.67E-05,2961,54550,582,STAR
1.24E+18,330.6669124,-8.560905158,20.93438,18.59992,17.2773,16.74109,16.34542,4828,301,3,593,8.07E+17,0.2070153,717,52468,176,GALAXY
1.24E+18,237.4176381,46.7833542,22.05788,21.77864,21.9251,21.47743,21.63014,3226,301,4,33,9.58E+18,1.754155,8507,57878,936,QSO
1.24E+18,208.9629486,14.84510137,20.24406,18.58727,17.38217,16.86477,16.51652,5326,301,1,61,2.00E+18,0.2133751,1778,53883,449,GALAXY
1.24E+18,131.2047626,1.030856698,24.41874,20.85766,19.23783,18.66362,18.34151,1239,301,6,72,1.41E+19,0.288808,12531,58932,368,GALAXY
1.24E+18,254.2811077,30.46590995,25.61063,19.88618,18.36451,17.81015,17.49411,3225,301,2,309,5.63E+18,0.2731659,4996,55720,760,GALAXY
1.24E+18,256.2853827,28.13470688,25.34988,22.57228,21.01959,20.1704,19.76333,3225,301,2,329,5.63E+18,0.5505465,5000,55715,463,GALAXY
1.24E+18,256.517462,27.89610619,23.64092,20.04041,18.39126,17.80592,17.39181,3225,301,2,331,5.63E+18,0.252104,5000,55715,380,GALAXY
1.24E+18,210.2711175,56.90523454,23.39849,21.88522,20.04987,19.09137,18.68597,3225,301,2,41,7.66E+18,0.4963012,6801,56487,821,GALAXY
1.24E+18,218.6298634,43.74644817,24.44453,24.08942,21.70699,20.63611,19.85778,2964,301,1,479,9.57E+18,0.6374158,8496,58159,227,GALAXY
1.24E+18,116.0158469,49.91111041,18.343,18.75478,19.16761,19.52611,19.79777,4294,301,5,68,4.13E+18,0.002669897,3668,55478,758,STAR
1.24E+18,182.1480454,33.82103549,23.12976,20.52457,18.9461,18.29308,17.94468,4576,301,1,432,5.19E+18,0.3146192,4611,55603,826,GALAXY
1.24E+18,128.6570596,1.288893549,20.53708,19.30605,18.89722,18.74198,18.79006,1907,301,3,40,5.39E+18,0.00012034,4791,55889,958,STAR
1.24E+18,167.5321682,7.28882187,21.34702,20.87806,20.76647,21.68701,21.09096,3841,301,4,19,6.04E+18,0.02063113,5363,55956,290,GALAXY
1.24E+18,11.15187524,12.64596706,21.9351,20.16799,18.62802,17.99721,17.63,7773,301,4,383,6.98E+18,0.2887937,6202,56266,188,GALAXY
1.24E+18,142.4480565,28.45383961,25.46388,23.06819,21.37757,20.1734,19.59346,4518,301,1,98,6.53E+18,0.7246649,5796,56274,559,GALAXY
1.24E+18,251.5348578,34.84529109,21.18692,19.82328,19.9191,20.01864,20.12092,3226,301,4,139,3.89E+18,-0.001089617,3457,54984,324,STAR
1.24E+18,214.7023241,14.05780051,20.39201,18.61609,17.67167,17.23994,16.91339,5326,301,1,99,1.92E+18,0.1557912,1706,53442,602,GALAXY
1.24E+18,159.1722095,47.30863992,25.5926,24.46177,22.11633,20.96582,19.9337,2964,301,4,207,8.32E+18,0.7780731,7389,56769,357,GALAXY
1.24E+18,26.47150887,30.43751045,25.23832,24.21944,21.80359,20.47004,19.6226,7941,301,3,58,8.71E+18,0.8789955,7734,58133,415,GALAXY
1.24E+18,26.03971358,30.38070914,22.7314,21.52677,20.18862,19.39755,18.94148,7941,301,3,56,7.06E+18,0.5537075,6269,56246,555,GALAXY
1.24E+18,221.9312956,53.57656881,22.6279,21.7541,20.02091,19.10134,18.77164,3225,301,2,90,7.57E+18,0.4861864,6719,56390,635,GALAXY
1.24E+18,224.0029313,52.80162099,24.24654,21.42249,19.68574,19.08947,18.72742,3225,301,2,100,9.46E+18,0.3184658,8400,57837,17,GALAXY
1.24E+18,247.6743591,37.62901692,26.12319,22.29543,20.32108,19.33169,18.94746,3225,301,2,249,5.84E+18,0.581177,5190,56077,165,GALAXY
1.24E+18,356.4257958,27.34132411,23.6786,22.88745,21.27472,19.95675,19.73707,8103,301,4,75,7.34E+18,0.5103285,6516,56571,917,GALAXY
1.24E+18,357.0270801,27.28062025,27.12395,22.20973,21.06152,19.7424,19.26513,8103,301,4,78,7.34E+18,0.5671324,6515,56536,127,GALAXY
1.24E+18,126.1196484,31.70721709,22.17903,20.71873,20.29943,20.06551,19.91741,2961,301,4,85,1.20E+19,0.00015696,10663,58162,634,STAR
1.24E+18,109.1200519,40.93025949,20.09916,18.83587,18.31338,18.13075,18.13073,4264,301,6,25,3.61E+18,-0.000239405,3205,54848,362,STAR
1.24E+18,249.0932891,50.43379143,25.13765,22.9929,21.10196,19.91354,19.73026,4011,301,4,110,7.11E+18,-0.000202959,6314,56191,311,STAR
1.24E+18,349.4773438,19.12746757,23.87017,22.88809,20.97201,19.85697,19.52364,6354,301,4,206,6.89E+18,0.5052059,6123,56217,247,GALAXY
1.24E+18,332.6502983,6.380176751,22.42072,21.88556,21.11476,19.83921,19.52078,5655,301,4,175,4.98E+18,0.6991099,4427,56107,501,GALAXY
1.24E+18,47.72581515,-0.233088664,23.64677,21.21711,19.73675,18.81885,18.32247,3438,301,3,118,3.58E+18,7.32E-05,3183,54833,301,STAR
1.24E+18,211.7722324,13.08615619,19.7571,17.8141,16.86012,16.44398,16.10641,3971,301,3,88,1.92E+18,0.09151982,1704,53178,106,GALAXY
1.24E+18,216.4295106,12.59543826,20.32298,18.49161,17.60059,17.2155,16.88999,3971,301,3,118,1.92E+18,0.07834557,1708,53503,183,GALAXY
1.24E+18,141.7750288,66.8012391,22.02951,20.27804,18.44698,17.78419,17.34055,4294,301,4,211,2.11E+18,0.3072921,1878,54474,307,GALAXY
1.24E+18,144.9986348,5.000032922,23.85373,21.46685,21.46384,21.25891,21.40855,2986,301,2,176,5.40E+18,1.492564,4798,55672,528,QSO
1.24E+18,134.3853798,53.82533202,22.02115,20.60704,19.9082,19.67074,19.44287,1331,301,4,206,8.19E+18,-0.000239802,7276,57061,15,STAR
1.24E+18,194.8812526,52.60972487,22.63189,21.47411,20.2851,19.88246,19.57177,3838,301,5,14,7.51E+18,0.3738407,6673,56419,924,GALAXY
1.24E+18,249.0608111,21.94091658,21.80356,23.83588,20.77807,19.56605,18.87484,3919,301,4,305,4.71E+18,0.6463231,4187,55693,189,GALAXY
1.24E+18,210.6943368,59.30848502,25.49976,21.56891,20.09841,19.21793,18.61602,2304,301,2,283,7.67E+18,0.5016182,6809,56454,33,GALAXY
1.24E+18,135.6930591,12.33038637,22.42424,20.86107,19.08811,18.38721,17.96068,6004,301,5,134,2.90E+18,0.4462513,2575,54085,527,GALAXY
1.24E+18,272.3998339,23.80995156,21.23966,19.20363,18.35597,17.99015,17.79146,4828,301,4,156,2.47E+18,0.000235294,2195,54234,556,STAR
1.24E+18,219.1174821,14.92814572,17.00454,15.96536,15.93662,15.97397,16.04056,5322,301,4,63,3.09E+18,-0.000709962,2748,54234,398,STAR
1.24E+18,183.8249219,21.83496048,25.53667,21.92623,20.42159,19.36136,18.9697,5194,301,2,456,6.73E+18,0.5471211,5974,56314,167,GALAXY
1.24E+18,133.7899747,13.80068077,19.82745,18.35754,17.5988,17.1594,16.84639,5194,301,2,135,2.74E+18,0.0702455,2430,53815,632,GALAXY
1.24E+18,127.3819695,24.02035215,23.22508,22.29506,20.65817,19.84433,19.40023,4469,301,3,111,5.03E+18,0.4763408,4467,55894,399,GALAXY
1.24E+18,155.4273628,15.34107433,26.0875,23.07523,22.708,21.32916,22.70213,5360,301,4,65,1.08E+19,0.4857284,9576,57864,316,GALAXY
1.24E+18,135.99034,14.51502487,24.3986,22.44354,20.65723,19.68054,19.25164,5194,301,2,150,5.96E+18,0.5222186,5295,55978,66,GALAXY
1.24E+18,136.6728218,14.55273568,22.97009,21.47308,20.33796,19.52251,19.11752,5194,301,2,154,5.97E+18,0.4914905,5300,55982,359,GALAXY
1.24E+18,194.771095,37.67524333,20.52527,20.53782,20.58286,20.25749,20.20716,4470,301,5,68,9.99E+18,0,8870,57779,591,GALAXY
1.24E+18,239.5166312,47.28426768,19.84831,18.73631,18.33626,18.15265,18.10736,2299,301,2,280,3.89E+18,-0.000855545,3454,55003,585,STAR
1.24E+18,244.4970973,43.46767448,22.24642,22.14451,21.55078,21.49466,21.41153,2299,301,2,314,9.60E+18,1.219674,8525,57900,146,QSO
1.24E+18,5.705214956,3.72018242,22.93431,22.86729,22.0027,21.70214,21.28751,7712,301,6,367,1.06E+19,0.7741182,9443,58074,476,GALAXY
1.24E+18,139.4386904,30.95448598,20.96967,20.96968,20.87605,20.48615,20.55888,4335,301,5,197,1.28E+19,1.743885,11375,58426,893,QSO
1.24E+18,19.46126854,-0.890525049,23.08408,21.28688,19.59707,18.5945,18.14491,4858,301,1,484,7.83E+17,0.5002618,695,52202,51,GALAXY
1.24E+18,17.30791805,-0.85124423,19.19583,17.46042,16.61438,16.22635,15.90449,4858,301,1,470,4.47E+17,0.04540989,397,51794,285,GALAXY
1.24E+18,238.9682194,15.82312999,19.6123,19.62582,18.86694,18.87693,18.77548,4674,301,1,239,2.84E+18,1.332019,2521,54538,420,QSO
1.24E+18,116.895125,15.31626084,19.07204,18.12831,17.83308,17.72066,17.72205,4517,301,2,27,5.06E+18,-0.000494868,4497,55564,120,STAR
1.24E+18,207.8689854,50.72120888,24.40435,21.18599,20.57147,20.48156,20.48021,3838,301,5,70,9.24E+18,3.361457,8209,57427,174,QSO
1.24E+18,233.0719226,31.50650233,25.63928,23.43605,21.53948,20.29926,19.87681,3919,301,4,190,5.32E+18,0.6390463,4723,56033,305,GALAXY
1.24E+18,202.1308615,41.24414267,25.49382,24.2457,21.27924,20.15061,19.22699,3919,301,4,12,9.45E+18,0.8352728,8389,57488,147,GALAXY
1.24E+18,356.7781329,27.36350806,24.10885,24.04905,21.83871,20.63484,19.7529,8103,301,4,77,8.67E+18,0.4742404,7697,57574,567,GALAXY
1.24E+18,158.6923435,24.09906948,19.77442,18.67758,18.30312,18.14639,18.06476,5112,301,1,322,3.66E+18,0.000560365,3250,54883,399,STAR
1.24E+18,16.52382456,-3.602560691,18.01646,17.93769,17.95246,17.75036,17.68783,7907,301,1,182,8.91E+18,1.724859,7915,57309,691,QSO
1.24E+18,156.4357335,45.38926051,19.37462,18.1566,17.73855,17.49576,17.30305,2964,301,1,191,1.06E+18,0.04365304,944,52614,22,GALAXY
1.24E+18,142.4382628,40.2877358,22.00094,20.45932,18.80997,18.20866,17.77127,2964,301,1,114,5.22E+18,0.3877354,4640,55927,230,GALAXY
1.24E+18,191.8739358,48.89542191,21.29898,19.40895,18.11068,17.60238,17.33118,2964,301,1,352,8.35E+18,0.207765,7416,56810,584,GALAXY
1.24E+18,345.1753756,-1.78214765,23.52297,22.77076,22.41795,22.42089,21.47382,8038,301,5,120,1.04E+19,0.9171093,9215,57682,209,GALAXY
1.24E+18,339.9729989,-1.804262671,23.45207,21.47871,19.4589,18.58703,17.97288,8038,301,5,85,4.93E+18,0.5304451,4381,55824,924,GALAXY
1.24E+18,263.0996289,7.473770771,21.75563,20.53806,19.90041,19.57963,19.73196,5378,301,3,114,3.17E+18,-0.000637323,2818,54616,51,STAR
1.24E+18,252.4801844,24.61010044,23.12174,21.06417,20.00429,19.15538,18.8626,3958,301,4,167,4.71E+18,0.2650043,4181,55685,663,GALAXY
1.24E+18,176.4594567,3.298130555,19.44701,18.97635,19.04934,18.9091,18.89025,1992,301,5,177,5.79E+17,0.6869797,514,51994,535,QSO
1.24E+18,200.7529804,-1.332948575,21.82094,21.11596,20.97601,20.67756,20.43097,2334,301,6,33,4.56E+18,2.278013,4050,55599,404,QSO
1.24E+18,176.86172,21.72672204,24.27185,21.48468,19.60778,18.91211,18.42908,5183,301,2,298,7.23E+18,0.3463976,6423,56313,448,GALAXY
1.24E+18,350.4747392,2.890760689,21.61788,19.69425,18.11379,17.5457,17.18169,7717,301,5,266,4.82E+18,0.2643201,4285,55881,234,GALAXY
1.24E+18,215.8963845,21.77041865,22.13904,21.49656,19.97207,19.16322,18.79785,4678,301,3,97,6.64E+18,0.4733856,5898,56045,847,GALAXY
1.24E+18,213.1850567,31.77240279,22.76959,21.78857,20.16357,19.36039,18.79378,4576,301,4,606,4.35E+18,0.4610778,3866,55623,651,GALAXY
1.24E+18,222.2827368,29.28952674,19.03401,17.78177,17.22042,16.86629,16.62329,4576,301,4,661,2.41E+18,0.0539447,2141,53764,497,GALAXY
1.24E+18,219.3580926,18.83605575,19.03176,17.97057,17.52202,17.34148,17.27299,5183,301,3,565,3.13E+18,-9.46E-05,2776,54554,359,STAR
1.24E+18,223.799221,17.76145235,18.59965,17.63911,17.35675,17.24499,17.23353,5183,301,3,594,6.17E+18,-0.000120723,5479,56016,582,STAR
1.24E+18,246.9856346,51.90069186,20.25238,18.2347,17.35256,17.01521,16.82514,4679,301,3,102,3.88E+18,-6.78E-05,3442,54983,88,STAR
1.24E+18,201.1872555,46.81193989,22.30264,20.63269,20.30247,20.38309,20.28396,3699,301,5,95,7.46E+18,2.670338,6625,56386,852,QSO
1.24E+18,202.5091327,46.58304434,19.41789,19.21283,19.54659,19.83938,20.23985,3699,301,5,101,7.60E+18,-2.44E-05,6748,56371,470,STAR
1.24E+18,209.4081158,45.360719,21.06654,20.8413,20.74751,20.40722,20.52177,3699,301,5,134,8.36E+18,1.696676,7428,56781,52,QSO
1.24E+18,209.7955931,45.32376562,22.34731,21.97088,21.73692,21.53003,21.37456,3699,301,5,136,8.36E+18,1.14723,7428,56781,11,QSO
1.24E+18,191.9408381,47.89903672,24.86731,21.35174,19.87876,19.06243,18.68082,3699,301,5,52,3.79E+18,0.000221202,3367,54998,342,STAR
1.24E+18,122.3170914,27.80492922,24.91444,21.89469,20.47531,19.50861,19.07419,2961,301,2,51,5.01E+18,0.5172681,4451,55537,203,GALAXY
1.24E+18,123.5773992,28.8046201,23.65874,22.98262,21.69714,20.43188,19.65492,2961,301,2,61,1.16E+19,0.6992577,10289,58133,805,GALAXY
1.24E+18,194.8541333,37.64559919,23.24378,19.9528,19.69522,19.78598,19.60584,4470,301,5,68,4.48E+18,3.248802,3975,55321,908,QSO
1.24E+18,237.7329601,16.28305221,24.56613,21.69554,21.11488,20.82111,20.8031,4674,301,1,231,4.42E+18,-0.00064095,3927,55333,920,STAR
1.24E+18,128.1664287,22.20703404,24.81492,22.59785,22.3904,21.79736,20.98558,4517,301,2,112,1.08E+19,0.8039666,9595,58084,964,GALAXY
1.24E+18,228.6469734,58.13859232,25.52833,22.40852,21.82813,21.91931,21.57865,6122,301,4,28,7.64E+18,-0.000751998,6790,56430,478,STAR
1.24E+18,39.76194352,-0.530931298,20.87679,18.67719,17.82179,17.48211,17.1625,2700,301,2,131,4.59E+17,0.1360036,408,51821,175,GALAXY
1.24E+18,253.6452481,44.66042398,19.58813,19.40976,19.37315,19.1144,19.05726,4679,301,3,159,9.61E+18,0,8536,58015,507,GALAXY
1.24E+18,254.3886815,43.9290336,21.59894,21.25333,20.9573,20.97709,21.1434,4679,301,3,165,9.61E+18,1.084621,8536,58015,26,QSO
1.24E+18,128.9884021,24.76264212,17.91605,16.97933,16.66364,16.55506,16.53077,4335,301,3,123,1.08E+19,-0.000217068,9606,58103,250,STAR
1.24E+18,129.8970519,25.28759574,21.26217,21.10711,20.99569,20.8564,20.63687,4335,301,3,130,1.25E+19,1.678503,11123,58429,207,QSO
1.24E+18,130.1922842,25.41296397,19.06229,17.76546,17.23572,16.99797,16.88664,4335,301,3,132,3.54E+18,-0.000391081,3148,54802,111,STAR
1.24E+18,133.2149873,27.93364473,25.19588,22.67843,21.37462,20.04584,19.32063,4335,301,5,156,2.18E+18,8.75E-05,1932,53350,525,STAR
1.24E+18,133.9440391,28.46683352,21.13118,20.87699,20.74415,20.43353,20.26619,4335,301,5,161,1.20E+19,0.6051954,10661,58171,535,QSO
1.24E+18,135.7410384,29.19346632,21.92856,21.30722,21.0536,20.66171,20.43722,4335,301,5,173,1.20E+19,5.982324,10661,58171,878,QSO
1.24E+18,138.2873441,30.59882202,23.64534,22.98278,22.32227,21.7376,21.77335,4335,301,5,190,1.18E+19,0.7900034,10444,58143,604,GALAXY
1.24E+18,18.24470952,-0.999555118,26.27808,21.31608,19.51587,18.78284,18.44853,4858,301,1,476,4.76E+18,0.4360677,4227,55481,324,GALAXY
1.24E+18,14.03617594,-0.965267972,20.13002,18.07983,16.79579,16.29808,15.92301,4858,301,1,448,4.45E+17,0.1729699,395,51783,212,GALAXY
1.24E+18,14.23548134,-0.943639945,18.59712,16.73647,15.88017,15.47124,15.12291,4858,301,1,449,7.79E+17,0.04254539,692,52201,8,GALAXY
1.24E+18,18.88724141,-0.873349683,21.34502,19.42273,17.99892,17.43829,17.0949,4858,301,1,480,1.69E+18,0.1544998,1500,53730,297,GALAXY
1.24E+18,19.47929748,-0.947995363,23.01849,23.04548,21.9197,21.35656,20.58392,4858,301,1,484,1.05E+19,0.6969329,9328,57727,600,GALAXY
1.24E+18,158.1867746,39.22152179,24.21853,21.95251,20.41842,19.5047,19.04774,3647,301,3,130,1.61E+18,0.000193367,1432,53003,316,STAR
1.24E+18,154.2962764,38.01281793,22.16173,22.4399,21.93141,22.17301,22.6504,3647,301,3,108,9.97E+18,0.3444836,8855,57780,598,GALAXY
1.24E+18,20.2482429,12.33667269,22.87349,21.55803,19.82632,18.9946,18.3991,7773,301,4,442,5.26E+18,0.4607797,4669,55831,673,GALAXY
1.24E+18,48.39909629,-0.256193451,20.09204,18.52244,17.79775,17.48731,17.31428,3438,301,3,123,8.17E+18,-0.000505052,7255,56597,14,STAR
1.24E+18,50.54670061,-0.277859333,20.87491,18.23069,17.11833,16.71735,16.4995,3438,301,3,137,3.58E+18,4.37E-05,3183,54833,627,STAR
1.24E+18,227.1077839,10.97487242,18.79354,17.44096,16.79747,16.43002,16.16229,3971,301,3,189,1.93E+18,0.07791685,1718,53850,179,GALAXY
1.24E+18,211.1986428,13.21569345,25.15985,21.86033,19.88555,18.87851,18.40842,3971,301,3,84,6.13E+18,0.5468504,5448,56013,29,GALAXY
1.24E+18,206.5394551,13.67171071,24.95361,22.11136,20.41101,19.5882,19.0735,3971,301,3,54,6.13E+18,0.4759303,5441,56017,283,GALAXY
1.24E+18,124.5387544,57.48946854,23.08377,24.0786,22.09399,20.59698,19.87326,4294,301,4,129,8.20E+18,0.6966769,7280,56709,919,GALAXY
1.24E+18,117.0087712,50.14774573,25.56132,20.83554,19.05074,18.37936,17.97248,4294,301,4,72,2.10E+18,0.3177461,1868,53318,432,GALAXY
1.24E+18,143.0471397,27.07100125,24.0692,22.99506,22.03874,21.74938,21.47022,4576,301,3,204,1.18E+19,0.8045283,10441,58138,368,GALAXY
1.24E+18,353.0247763,26.97534471,21.61086,19.91471,19.24697,18.99919,18.87596,8110,301,3,188,8.67E+18,1.27E-05,7701,57356,901,STAR
1.24E+18,130.9160031,31.28464091,22.70266,21.89155,21.7137,21.69866,21.35661,3606,301,5,52,1.20E+19,1.581337,10664,58464,988,QSO
1.24E+18,198.0556717,47.32323113,22.63519,20.51866,19.68089,19.34033,19.36555,3699,301,5,80,8.34E+18,-0.000100827,7411,56776,199,STAR
1.24E+18,198.5848028,47.22257533,22.3345,20.11953,19.85842,19.79839,19.69966,3699,301,5,83,7.46E+18,3.086987,6624,56385,960,QSO
1.24E+18,186.0494346,52.96771546,21.02703,20.49298,20.50737,20.44098,20.29746,2830,301,5,424,7.52E+18,2.218023,6681,56419,272,QSO
1.24E+18,117.0391679,26.76830896,24.06152,24.64609,20.91693,20.1462,22.8277,2830,301,5,47,5.02E+18,8.78E-05,4459,55533,472,STAR
1.24E+18,133.4996143,53.31611451,20.57897,20.22231,20.2176,20.28058,20.36259,1331,301,4,201,8.21E+18,0.6539352,7294,56739,712,GALAXY
1.24E+18,128.1809199,34.67769514,22.04659,21.78151,21.57097,21.3061,21.06903,2964,301,6,31,1.31E+19,1.454849,11651,58511,109,QSO
1.24E+18,167.410961,45.85025275,19.96302,18.58589,17.75138,17.3117,16.96859,3698,301,3,88,1.62E+18,0.142088,1438,53054,233,GALAXY
1.24E+18,173.739475,46.5656056,19.54195,18.20374,17.57009,17.25214,16.98525,3698,301,3,118,1.63E+18,0.1163222,1444,53054,304,GALAXY
1.24E+18,205.1231811,36.31183684,21.45864,21.28085,21.12677,20.80705,20.66027,4470,301,5,124,9.99E+18,0.7352659,8877,57782,442,GALAXY
1.24E+18,240.8906879,54.62941249,20.04877,19.87114,19.82422,19.83286,19.6226,1412,301,5,360,9.47E+18,0.7768947,8413,57897,152,QSO
1.24E+18,146.4776028,62.9674018,20.45027,19.34796,19.05657,18.97605,18.98567,1412,301,5,59,2.71E+18,-0.000222548,2403,53795,420,STAR
1.24E+18,153.4218154,64.83153814,21.25753,20.80254,20.5076,20.46721,20.47562,1412,301,5,83,7.97E+18,0.8608563,7082,56713,674,QSO
1.24E+18,12.37275429,-3.56774265,22.29607,21.82115,21.5102,21.09198,21.34572,7907,301,1,154,8.90E+18,1.563959,7906,57333,858,QSO
1.24E+18,15.10977818,-3.604635773,20.98305,20.97308,20.82625,20.49411,20.42883,7907,301,1,172,8.91E+18,1.635731,7912,57310,890,QSO
1.24E+18,252.7735105,45.7527651,20.23873,19.40303,19.29399,19.29046,19.29427,4679,301,3,150,6.79E+18,2.706137,6027,56103,16,QSO
1.24E+18,130.3595743,25.51536091,21.26479,21.18255,21.08798,20.67098,20.5321,4335,301,3,133,1.25E+19,2.013877,11123,58429,140,QSO
1.24E+18,205.773249,3.015055355,21.8601,21.70816,21.09671,20.11802,20.14118,1458,301,5,540,4.55E+18,0.5770596,4039,55648,545,GALAXY
1.24E+18,304.3558858,-13.82388709,19.56434,17.88381,17.12178,16.81441,16.63063,5421,301,1,206,3.53E+18,-0.000234515,3137,54730,286,STAR
1.24E+18,152.7245876,34.06652536,22.41699,21.58517,21.63273,21.42176,21.35668,3900,301,1,199,6.47E+18,2.706891,5745,55998,160,QSO
